Genetic ID,Master ID,Skeletal code,Skeletal element,"Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]",Publication,"Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE",Age at Death from physical anthropology,Group ID,Locality,Political Entity,Lat.,Long.,Pulldown Strategy,Data source,No. Libraries,1240k coverage (taken from original pulldown where possible),SNPs hit on autosomal targets (Computed using easystats on 1240k snpset),SNPs hit on autosomal targets (Computed using easystats on HO snpset),Molecular Sex,Family ID and position within family,Y haplogroup (manual curation in terminal mutation format),Y haplogroup (manual curation in ISOGG format),mtDNA coverage (merged data),mtDNA haplogroup if >2x or published,mtDNA match to consensus if >2x (merged data),Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data),Sex ratio [Y/(Y+X) counts] (merged data),"Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)",Libraries,ASSESSMENT,"ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0."
I1972,I1972,E-06-Ind1,tooth,2017,LipsonNature2017,Direct: IntCal20,6703,36,"4836-4687 calBCE (5880±30 BP, Beta-366569)",..,Spain_EN,"Burgos, El Prado de Pancorbo",Spain,42.6282,-3.11649,Repulldown on 3.2M snpset,1240K,1,0.473,361966,196141,F,n/a (no relatives detected),n/a (female),n/a (female),438,K1a4a1,"[0.994,0.999]",0.128,0.014,ds.half,S1972.E1.L1,PASS,..
I2199,I2199,E-14-Ind2,tooth,2017,LipsonNature2017,Direct: IntCal20,7069,56,"5214-5015 calBCE (6170±30 BP, Beta-438208)",..,Spain_EN,"Burgos, El Prado de Pancorbo",Spain,42.6282,-3.11649,Repulldown on 3.2M snpset,1240K,1,0.383,322693,174752,F,n/a (no relatives detected),n/a (female),n/a (female),273,H1,"[0.994,1.000]",0.086,0.009,ds.half,S2199.E1.L1,PASS,..
CB13_noUDG.SG,CB13,CB13,tooth,2015,OlaldeMBE2015,Direct: IntCal20,7345,49,"5474-5318 calBCE (6410±30 BP, Beta-384724)",..,Spain_EN.SG,"Cova Bonica, Vallirana, Barcelona",Spain,41.37,1.89,Repulldown on 3.2M snpset,Shotgun,..,0.979,609528,321668,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a2a,..,..,..,ds.minus,..,PASS,..
I8215,I8215,10-SU-28-D1-E-76,tooth,2019,OlaldeScience2019,Direct: IntCal20,2526,104,"746-415 calBCE (2445±15 BP, PSUAMS-8174)",..,Spain_Greek_oAegean,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,1.925381,828446,441627,F,n/a (no relatives detected),n/a (female),n/a (female),..,HV11,..,..,..,"ds.half,ds.half","S8215.E1.L1,S8215.E1.L2",PASS,..
I8209,I8209,10-SU-28-D1-E-99,tooth,2019,OlaldeScience2019,Direct: IntCal20,2554,99,"752-417 calBCE (2455±20 BP, PSUAMS-8221)",..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,1.930957,848271,453822,M,n/a (no relatives detected),..,..,..,U1a1a,..,..,..,"ds.half,ds.half","S8209.E1.L1,S8209.E1.L2",PASS,..
I8210,I8210,10-SU-28-D1-E-91,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2375,43,500-350 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.055149,62153,33599,M,n/a (no relatives detected),..,..,..,U5b3,..,..,..,"ds.half,ds.half","S8210.E1.L1,S8210.E1.L2",PASS,..
I8211,I8211,10-SU-28-D1-E-96,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2425,14,500-450 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.025434,28889,15353,M,n/a (no relatives detected),..,..,..,HV0+195,..,..,..,"ds.half,ds.half","S8211.E1.L1,S8211.E1.L2",PASS,..
I8212,I8212,10-SU-28-D1-E-46,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2375,43,500-350 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.030005,34372,18332,M,n/a (no relatives detected),..,..,..,H27+16093,..,..,..,"ds.half,ds.half","S8212.E1.L1,S8212.E1.L2",PASS,..
I8214,I8214,10-SU-28-D1-E-82,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2375,43,500-350 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.670118,528349,281162,F,n/a (no relatives detected),n/a (female),n/a (female),..,H3+152,..,..,..,"ds.half,ds.half","S8214.E1.L1,S8214.E1.L2",PASS,..
I8340,I8340,10-SU-28-D1-E-63,Tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2375,43,500-350 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,1,0.022077,25628,13763,F,n/a (no relatives detected),n/a (female),n/a (female),93.3,K1a+195,"[0.999,1]",0.069,0.013,ds.half,S8340.E1.L1,PASS,..
I8341,I8341,10-SU-28-D1-E-62,Tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2375,43,500-350 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,1,0.041401,47632,26185,M,n/a (no relatives detected),..,..,110,H1,"[0.997,1]",0.096,0.433,ds.half,S8341.E1.L1,PASS,..
I8344,I8344,10-SU-28-D1-E-74,Tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2400,29,500-400 BCE,..,Spain_Greek_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,1,0.032815,37955,20576,M,n/a (no relatives detected),..,..,178,H3,"[0.97,0.983]",0.079,0.405,ds.half,S8344.E1.L1,PASS,..
I8213,I8213,10-SU-28-D1-E-60,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2400,29,500-400 BCE,..,Spain_Greek_oLocal_lc,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.01054,11992,6360,F,n/a (no relatives detected),n/a (female),n/a (female),..,K2a,..,..,..,"ds.half,ds.half","S8213.E1.L1,S8213.E1.L2",QUESTIONABLE,sexratio
I8205,I8205,12-SU-33-A4-180,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2150,58,300-100 BCE,..,Spain_Hellenistic_oAegean,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.062914,70636,37711,M,n/a (no relatives detected),..,..,..,H14a2c,..,..,..,"ds.half,ds.half","S8205.E1.L1,S8205.E1.L2",PASS,..
I8208,I8208,12-SU-33-A4-T510,tooth,2019,OlaldeScience2019,Direct: IntCal20,2226,50,"376-201 calBCE (2220±20 BP, PSUAMS-4277)",..,Spain_Hellenistic_oAegean,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.413288,377837,201107,M,n/a (no relatives detected),..,..,..,H33,..,..,..,"ds.half,ds.half","S8208.E1.L1,S8208.E1.L2",PASS,..
I8203,I8203,02-SU-33-A4-T1058,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2150,58,300-100 BCE,..,Spain_Hellenistic_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.664372,520218,277281,F,n/a (no relatives detected),n/a (female),n/a (female),..,H13a1a1,..,..,..,"ds.half,ds.half","S8203.E1.L1,S8203.E1.L2",PASS,..
I8206,I8206,12-SU-33-A4-T680,tooth,2019,OlaldeScience2019,Direct: IntCal20,2103,58,"340-57 calBCE (2130±15 BP, PSUAMS-8173)",..,Spain_Hellenistic_oLocal,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.467981,416573,219827,M,n/a (no relatives detected),..,..,..,H7a1,..,..,..,"ds.half,ds.half","S8206.E1.L1,S8206.E1.L2",PASS,..
I8204,I8204,12-SU-33-A4-600,tooth,2019,OlaldeScience2019,Direct: IntCal20,2179,76,"350-111 calBCE (2155±15 BP, PSUAMS-8172)",..,Spain_Hellenistic_oMixed,"Girona, Empuries, necropolis Centre de Visitants",Spain,42.1333,3.1083,Repulldown on 3.2M snpset,1240K,2,0.122381,129737,67345,F,n/a (no relatives detected),n/a (female),n/a (female),..,H1e,..,..,..,"ds.half,ds.half","S8204.E1.L1,S8204.E1.L2",QUESTIONABLE_CRITICAL,mtmatchmax=0.709-1
I3209,I3209,"Q4[-125/-144] (Dona adulta) Mas Nou '02, Caixa 1 (1-19)",bone (phalanx),2019,OlaldeScience2019,Direct: IntCal20,7815,51,"5978-5773 calBCE (6980±25 BP, PSUAMS-4414)",..,Spain_HG,"Valencian Community, Castelló/Castellón, Ares del Maestre, Cingle del Mas Nou",Spain,40.41819566,-0.11675,Repulldown on 3.2M snpset,1240K,2,0.020018,23397,12742,M,n/a (no relatives detected),..,..,4.466353,U5b1d1,"[0.85,0.957]",..,..,"ds.half,ds.half","S3209.E1.L3,S3209.E1.L5",PASS,"mtcontam=[0.85,0.957]"
I0843,I0843,LB2 (LaBraña2),bone (phalanx),2019,OlaldeScience2019,Direct: IntCal20,7858,59,"6015-5789 calBCE (7030±50 BP, Beta-226473)",..,Spain_HG_brother.I0585,"Castilla y León, León, La Brana-Arintero",Spain,42.911,-5.3778,Repulldown on 3.2M snpset,1240K,1,4.007,995397,524500,M,"Spain, Leon, La Brana-Arintero Family A (2 members) (I0843-I0585 are 1st degree relatives)",..,..,138,U5b2c1,"[0.991,0.998]",0.112,0.398,ds.half,S0843.E1.L1,PASS,..
I8130,I8130,C. Cocina-25-7-41-capa 2,tooth,2019,OlaldeScience2019,Direct: IntCal20,7957,32,"6064-5926 calBCE (7135±25 BP, PSUAMS-4429)",..,Spain_HG_lc,"Valencian Community, València/Valencia, Dos Aguas, Cueva de la Cocina",Spain,39.79,-1.033333,Repulldown on 3.2M snpset,1240K,1,0.010904,12420,6662,M,n/a (no relatives detected),..,..,15,U5b2b,"[0.990,1.000]",0.038,0.381,ds.half,S8130.E1.L1,PASS,damage.ds.half=0.038
I10899_d,I10899,CE-05873; Carihuela Raiz,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,24450,10104,40000-5000 BCE,..,Spain_HG,"Andalusia, Piñar, Granada, Cueva de la Carigüela",Spain,37.439437,-3.437567,Repulldown on 3.2M snpset,1240K,1,0.029715,32262,16692,M,n/a (no relatives detected),..,..,112.678556,U5b1,..,..,0.361262242,ds.half,S10899.E1.L1,PASS,..
I10899,I10899,CE-05873; Carihuela Raiz,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,24450,10104,40000-5000 BCE,..,Spain_HG_contam,"Andalusia, Piñar, Granada, Cueva de la Carigüela",Spain,37.439437,-3.437567,Repulldown on 3.2M snpset,1240K,1,0.55906,460494,241665,M,n/a (no relatives detected),..,..,112.7,U5b1,"[0.932,0.961]",0.087,0.384,ds.half,S10899.E1.L1,QUESTIONABLE,"Xcontam=[0.011,0.036], mtcontam=[0.932,0.961]"
I12410,I12410,"MB1'08 E-448, Ind 1; ADNUB57",petrous,2019,OlaldeScience2019,Direct: IntCal20,2375,48,"537-381 calBCE (2350±30 BP, Beta-495153)",..,Spain_IA,"Catalonia, Barcelona, Pacs del Penedès, Mas d'en Boixos-1",Spain,41.3616,1.6694,Repulldown on 3.2M snpset,1240K,1,4.186833,801503,441017,M,n/a (no relatives detected),..,..,648.4,H,"[0.977,0.995]",0.108,0.402,ds.half,S12410.E1.L1,PASS,..
I12640,I12640,CRCRV285; ADNUB50,tooth,2019,OlaldeScience2019,Context: Date on equine bones in burial,2550,58,700-500 BCE,..,Spain_IA,"Barcelona, Can Roqueta-Can Revella",Spain,41.5373,2.1329,Repulldown on 3.2M snpset,1240K,1,0.053317,60587,32134,M,n/a (no relatives detected),..,..,16.57,H1t,"[0.944,0.989]",0.139,0.388,ds.half,S12640.E1.L1,PASS,..
I12641,I12641,CRCRV110; ADNUB52,tooth,2019,OlaldeScience2019,Direct: IntCal20,2599,74,"786-541 calBCE (2510±30 BP, Beta-449093)",..,Spain_IA,"Barcelona, Can Roqueta-Can Revella",Spain,41.5373,2.1329,Repulldown on 3.2M snpset,1240K,1,0.063486,72145,39106,M,n/a (no relatives detected),..,..,62.06,HV0d,"[0.972,0.992]",0.087,0.386,ds.half,S12641.E1.L1,PASS,..
I12877,I12877,"MB1'08 E-448, Ind 2; ADNUB56",tooth,2019,OlaldeScience2019,Context: Date(s) from same site (I12878),2400,58,550-350 BCE,..,Spain_IA,"Barcelona, Pacs del Penedès, Mas d'en Boixos-1",Spain,41.3616,1.6694,Repulldown on 3.2M snpset,1240K,1,0.041343,46784,24771,M,n/a (no relatives detected),..,..,41.54,J1c1,"[0.980,0.996]",0.173,0.404,ds.half,S12877.E1.L1,PASS,..
I12878,I12878,MB1'08 E-449 Ind 1; ADNUB58,tooth,2019,OlaldeScience2019,Direct: IntCal20,2360,43,"516-364 calBCE (2340±30 BP, Beta-495155)",..,Spain_IA,"Barcelona, Pacs del Penedès, Mas d'en Boixos-1",Spain,41.3616,1.6694,Repulldown on 3.2M snpset,1240K,1,0.151636,160723,86312,F,n/a (no relatives detected),n/a (female),n/a (female),74.15,H3,"[0.936,0.968]",0.09,0.011,ds.half,S12878.E1.L1,PASS,"mtcontam=[0.936,0.968]"
I12879,I12879,HG-E10; ADNUB59,tooth,2019,OlaldeScience2019,Direct: IntCal20,2429,76,"725-394 calBCE (2390±30 BP, Beta-495156)",..,Spain_IA,"Barcelona, Castellví de la Marca, Hort d'en Grimau",Spain,41.3324,1.5943,Repulldown on 3.2M snpset,1240K,1,0.283408,275324,148978,F,n/a (no relatives detected),n/a (female),n/a (female),364.7,HV0+195,"[0.991,1.000]",0.061,0.013,ds.half,S12879.E1.L1,PASS,..
I3320,I3320,S-EVA 9305; Ind 1,bone,2019,PattersonNature2021 (higher coverage of previously published individual in OlaldeScience2019),Context: Archaeological - Period,2150,58,300-100 BCE,..,Spain_IA,"Valencian Community, Castelló/Castellón, Vilafamés, Els Estrets de la Rata",Spain,40.138,-0.07,Repulldown on 3.2M snpset,1240K,2,1.900274,807017,431020,M,n/a (no relatives detected),..,..,1554.916833,I1,"[0.987,0.999]",0.116,0.400738427,"ds.half,ss.half","S3320.E1.L2,S3320.E1.L4",PASS,"Xcontam=[0.007,0.015]"
I3321_d,I3321,S-EVA 9303; Ind 2,bone,2019,PattersonNature2021 (alternative version of previously published individual in OlaldeScience2019),Context: Archaeological - Period,2150,58,300-100 BCE,..,Spain_IA,"Valencian Community, Castelló/Castellón, Vilafamés, Els Estrets de la Rata",Spain,40.138,-0.07,Repulldown on 3.2M snpset,1240K,3,0.121265,123702,64930,M,n/a (no relatives detected),..,..,82.807955,U3a1,"[0.99,0.999]",0.95,0.401,"ds.half,ds.half,ss.half","S3321.E1.L1,S3321.E1.L2,S3321.E1.L3",PASS,..
I3322,I3322,S-EVA 9307,bone (long bone),2019,OlaldeScience2019,Context: Archaeological - Period,2500,29,600-500 BCE,..,Spain_IA,"Valencian Community, Castelló/Castellón, Vinaròs, Puig de la Misericordia",Spain,40.5067,0.4314,Repulldown on 3.2M snpset,1240K,1,1.212,616296,334195,F,n/a (no relatives detected),n/a (female),n/a (female),632,H1t,"[0.997,1.000]",0.104,0.012,ds.half,S3322.E1.L1,PASS,..
I3323,I3323,4975 | 4977,tooth,2019,OlaldeScience2019,Direct: IntCal20,2226,50,"373-199 calBCE (2215±20 BP, PSUAMS-2158)",..,Spain_IA,"Girona, Ullastret, Puig de Sant Andreu",Spain,42.006615,3.078667,Repulldown on 3.2M snpset,1240K,2,0.321,297915,159291,M,n/a (no relatives detected),..,..,424.543364,X2b,"[0.996,1]",..,..,"ds.half,ds.half","S3323.E1.L1,S3325.E1.L1",PASS,..
I3327,I3327,4980,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2175,14,250-200 BCE,..,Spain_IA,"Girona, Ullastret, Puig de Sant Andreu",Spain,42.006615,3.078667,Repulldown on 3.2M snpset,1240K,4,0.237709,240827,128986,M,n/a (no relatives detected),..,..,411.165188,J2b1a,"[0.988,0.998]",..,..,"ds.half,ds.half,ds.half,ds.half","S3327.E1.L1,S3327.E1.L2,S3327.E1.L3,S3327.E1.L4",PASS,..
I4556,I4556,TFC-16.SI.204.Ind 2 (tooth 31 + 32) | TFC-16.SI.204.Ind 2 (tooth 32),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2550,58,700-500 BCE,..,Spain_IA,"Catalonia, Barcelona, Avinyonet del Penedés, Font de la Canya",Spain,41.370876,1.774193,Repulldown on 3.2M snpset,1240K,5,0.322691,289580,154771,F,n/a (no relatives detected),n/a (female),n/a (female),1347.940552,K1a12a,"[0.99,1]",0.187,0.012210012,"ds.half,ds.half,ds.half,ds.half,ss.half","S4556.E1.L1,S4557.E1.L1,S4556.E1.L2,S4556.E1.L3,S4556.E1.L4",PASS,..
I3758,I3758,LHY136 | LHY 142-Pet,"tooth, petrous",2019,OlaldeScience2019,Direct: IntCal20,2226,50,"373-199 calBCE (2215±20 BP, PSUAMS-3466)",adult,Spain_IA_Celt,"Basque Country, Araba/Álava, Laguardia, La Hoya",Spain,42.565,-2.58635,Repulldown on 3.2M snpset,1240K,5,4.710389,859014,464569,F,n/a (no relatives detected),n/a (female),n/a (female),34.461947,U5b1+16189+@16192,"[0.988,0.999]",..,..,"ds.half,ds.half,ds.half,ds.half,ds.half","S3758.E1.L1,S4795.E1.L1,S3758.E1.L2,S3758.E1.L3,S3758.E1.L5",PASS,..
I3759,I3759,LHY073,tooth,2019,OlaldeScience2019,Direct: IntCal20,2222,57,"361-173 calBCE (2195±25 BP, PSUAMS-2078)",..,Spain_IA_Celt,"Basque Country, Araba/Álava, Laguardia, La Hoya",Spain,42.565,-2.58635,Repulldown on 3.2M snpset,1240K,1,1.875,723750,391778,M,n/a (no relatives detected),..,..,291,H1,"[0.995,1.000]",0.099,0.422,ds.half,S3759.E1.L1,PASS,..
I3757,I3757,LHY 142-T,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2300,29,400-300 BCE,..,Spain_IA_Celt_o,"Basque Country, Araba/Álava, Laguardia, La Hoya",Spain,42.565,-2.58635,Repulldown on 3.2M snpset,1240K,7,0.115012,121747,65018,F,n/a (no relatives detected),n/a (female),n/a (female),303.527612,J1c1,"[0.995,1]",..,..,"ds.half,ds.half,ds.half,ds.half,ds.half,ds.half,ds.half","S3757.E1.L1,S3757.E1.L2,S3757.E1.L3,S3757.E1.L4,S3757.E1.L5,S3757.E1.L6,S3757.E1.L7",PASS,..
I12642,I12642,CRII-193; ADNUB54,tooth,2019,OlaldeScience2019,Direct: IntCal20,2443,84,"733-397 calBCE (2400±30 BP, Beta 463858)",..,Spain_IA_lc,"Barcelona, Can Roqueta II",Spain,41.5373,2.1329,Repulldown on 3.2M snpset,1240K,1,0.010374,12201,6456,F,n/a (no relatives detected),n/a (female),n/a (female),168,H,"[0.995,1.000]",0.12,0.008,ds.half,S12642.E1.L1,PASS,..
I12643,I12643,CRII-107; ADNUB55,tooth,2019,OlaldeScience2019,Direct: IntCal20,2553,98,"758-416 calBCE (2460±30 BP, Beta 449091)",..,Spain_IA_lc,"Barcelona, Can Roqueta II",Spain,41.5373,2.1329,Repulldown on 3.2M snpset,1240K,1,0.005314,6196,3375,F,n/a (no relatives detected),n/a (female),n/a (female),46.63,J2a1a1c,"[0.995,1.000]",0.116,0.008,ds.half,S12643.E1.L1,PASS,..
I3324,I3324,4976,tooth,2019,OlaldeScience2019,Direct: IntCal20,2223,58,"359-172 calBCE (2190±20 BP, PSUAMS-2159)",..,Spain_IA_o,"Girona, Ullastret, Puig de Sant Andreu",Spain,42.006615,3.078667,Repulldown on 3.2M snpset,1240K,1,0.258,243186,130932,M,n/a (no relatives detected),..,..,577,H1,"[0.987,0.996]",0.085,0.452,ds.half,S3324.E1.L1,PASS,..
I3326,I3326,4979,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2175,14,250-200 BCE,..,Spain_IA_o,"Girona, Ullastret, Puig de Sant Andreu",Spain,42.006615,3.078667,Repulldown on 3.2M snpset,1240K,4,0.083899,93635,50158,M,n/a (no relatives detected),..,..,34.019675,J1c,"[0.973,0.993]",..,..,"ds.half,ds.half,ds.half,ds.half","S3326.E1.L1,S3326.E1.L2,S3326.E1.L3,S3326.E1.L4",PASS,..
I3321,I3321,S-EVA 9303; Ind 2,bone,2019,OlaldeScience2019,Context: Archaeological - Period,2150,58,300-100 BCE,..,Spain_IA,"Valencian Community, Castelló/Castellón, Vilafamés, Els Estrets de la Rata",Spain,40.138,-0.07,Repulldown on 3.2M snpset,1240K,3,0.452741,369317,197168,M,n/a (no relatives detected),..,R1b1a1a2a1a2,..,U3a1,..,..,..,"ds.half,ds.half,ss.half","S3321.E1.L1,S3321.E1.L2,S3321.E1.L3",PASS,..
I3496,I3496,MC-1573,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,2200,29,300-200 BCE,..,Spain_IA,"Barcelona, Cerdanyola, Can Olivé",Spain,41.4966,2.14694,Repulldown on 3.2M snpset,1240K,1,0.126,135320,72535,U,n/a (no relatives detected),n/a  (sex unknown),n/a  (sex unknown),105.278411,H1,"[0.971,0.989]",..,..,ds.half,S3496.E1.L1,QUESTIONABLE,"Sex:NoClearCall,too.high.heterozygosity"
I12561,I12561,"S-EVA17196, ROD.03/25; UE 1205, Tibia",bone (long bone),2019,OlaldeScience2019,Context: Archaeological - Period,2550,58,700-500 BCE,..,Spain_IA_Tartessian,"Sevilla, Alcalá del Río, La Angorrilla",Spain,37.51833,-5.97833,Repulldown on 3.2M snpset,1240K,1,0.032983,38035,20462,M,n/a (no relatives detected),..,..,..,H1,..,0.184,0.396,ds.half,S12561.E1.L1,PASS,..
I12560,I12560,"S-EVA17170, ROD.03/25; UE 404, Tibia",bone (long bone),2019,OlaldeScience2019,Context: Archaeological - Period,2550,58,700-500 BCE,..,Spain_IA_Tartessian_lc,"Sevilla, Alcalá del Río, La Angorrilla",Spain,37.51833,-5.97833,Repulldown on 3.2M snpset,1240K,1,0.007148,8411,4602,F,n/a (no relatives detected),n/a (female),n/a (female),3.982,H4a1,"[0.864,0.975]",0.172,0.009,ds.half,S12560.E1.L1,PASS,"mtcontam=[0.864,0.975]"
I12173,I12173,"S-EVA17206, ROD.03/25; UE 2007, Tibia",bone (long bone),2019,OlaldeScience2019,Context: Archaeological - Period,2550,58,700-500 BCE,..,Spain_IA_Tartessian_lc,"Andalusia, Sevilla, Alcalá del Río, La Angorrilla",Spain,37.51833,-5.97833,Repulldown on 3.2M snpset,1240K,1,0.004459,5236,2714,F,n/a (no relatives detected),n/a (female),n/a (female),3.144,T2b23,"[0.807,0.943]",0.1455,0.029,ds.half,S12173.E1.L1,QUESTIONABLE,"popgen.outlier.Levantine, mtcontam=[0.807,0.943]"
I12514,I12514,UE 119A,tooth (premolar),2019,OlaldeScience2019,Direct: IntCal20,854,40,"1025-1160 calCE (960±30 BP, Beta-459794)",..,Spain_Islamic,"Valencian Community, Castelló/Castellón, Betxí, Palau Castell de Betxí",Spain,39.9333,-0.2,Repulldown on 3.2M snpset,1240K,1,0.624929,502872,274602,M,"Spain, Castell�, Palau de Betx� Family A (2 members) (I12514-I12515 are 2nd or 3rd degree relatives)",..,..,402.7,HV0+195,"[0.995,1.000]",0.082,0.379,ds.half,S12514.E1.L1,PASS,..
I12515,I12515,UE 102,tooth (canine),2019,OlaldeScience2019,Context: Archaeological - Period,750,58,1100-1300 CE,..,Spain_Islamic,"Valencian Community, Castelló/Castellón, Betxí, Palau Castell de Betxí",Spain,39.9333,-0.2,Repulldown on 3.2M snpset,1240K,1,0.763485,575649,309537,M,"Spain, Castell�, Palau de Betx� Family A (2 members) (I12514-I12515 are 2nd or 3rd degree relatives)",..,..,221.6,H3,"[0.991,1.000]",0.109,0.373,ds.half,S12515.E1.L1,PASS,..
I12516,I12516,UE 30001-3,bone,2019,OlaldeScience2019,Direct: IntCal20,937,37,"899-1147 calCE (1030±30 BP, Beta-372984)",..,Spain_Islamic,"Valencian Community, Castelló/Castellón, Vinaròs, Plaza Parroquial",Spain,40.4703,0.4756,Repulldown on 3.2M snpset,1240K,1,0.484838,423919,231930,F,n/a (no relatives detected),n/a (female),n/a (female),147.1,U5b2b2,"[0.991,0.999]",0.084,0.01,ds.half,S12516.E1.L1,PASS,..
I12644,I12644,UE 1617,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,750,58,1100-1300 CE,..,Spain_Islamic,"Valencia, Carrer Sagunto 49",Spain,39.4697,-0.3774,Repulldown on 3.2M snpset,1240K,1,0.757301,549137,300728,M,n/a (no relatives detected),..,..,212.7,U4a2,"[0.994,1.000]",0.062,0.382,ds.half,S12644.E1.L1,PASS,..
I12645,I12645,UE 1813,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,750,58,1100-1300 CE,..,Spain_Islamic,"Valencia, Carrer Sagunto 49",Spain,39.4697,-0.3774,Repulldown on 3.2M snpset,1240K,1,0.037301,42877,23248,F,n/a (no relatives detected),n/a (female),n/a (female),96.09,U5b1f1a,"[0.990,1.000]",0.142,0.008,ds.half,S12645.E1.L1,PASS,..
I12647,I12647,UE 1996,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,750,58,1100-1300 CE,..,Spain_Islamic,"Valencia, Carrer Sagunto 49",Spain,39.4697,-0.3774,Repulldown on 3.2M snpset,1240K,1,1.043059,619420,338246,F,n/a (no relatives detected),n/a (female),n/a (female),151.6,H1ak1,"[0.990,1.000]",0.106,0.007,ds.half,S12647.E1.L1,PASS,..
I12648,I12648,UE 1147,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,750,58,1100-1300 CE,..,Spain_Islamic,"Valencia, Carrer Sagunto 49",Spain,39.4697,-0.3774,Repulldown on 3.2M snpset,1240K,1,0.02414,28157,15173,M,n/a (no relatives detected),..,..,68.99,H1,"[0.982,0.996]",0.114,0.415,ds.half,S12648.E1.L1,PASS,..
